sample_id,table,symbol,file,line,extracted_fact,is_correct,corrected_fact,error_type,notes
c_functions-055,c_functions,proc_doulongvec_ms_jiffies_minmax,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/jiffies.h,623,"{""c_symbol"": ""proc_doulongvec_ms_jiffies_minmax"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/jiffies.h"", ""line"": 623, ""params"": ""[\""const struct ctl_table *table\"", \""int dir\"", \""void *buffer\"", \""size_t *lenp\"", \""loff_t *ppos\""]"", ""return_type"": ""int"", ""version_id"": ""v6.19""}",,,,
c_functions-056,c_functions,follow_pfnmap_start,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/mm.h,2507,"{""c_symbol"": ""follow_pfnmap_start"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/mm.h"", ""line"": 2507, ""params"": ""[\""struct follow_pfnmap_args *args\""]"", ""return_type"": ""int"", ""version_id"": ""v6.18""}",,,,
c_functions-057,c_functions,dir_emit_dots,/home/nya/workspace/bind-drift/.binddrift/worktrees/HEAD_9207d47f966b/include/linux/fs.h,3590,"{""c_symbol"": ""dir_emit_dots"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/HEAD_9207d47f966b/include/linux/fs.h"", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/HEAD_9207d47f966b/include/linux/fs.h"", ""line"": 3590, ""params"": ""[\""struct file *file\"", \""struct dir_context *ctx\""]"", ""return_type"": ""static inline bool"", ""version_id"": ""HEAD_9207d47f966b""}",,,,
c_functions-058,c_functions,sched_tick,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.15/include/linux/sched.h,322,"{""c_symbol"": ""sched_tick"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.15/include/linux/sched.h"", ""line"": 322, ""params"": ""[]"", ""return_type"": ""extern void"", ""version_id"": ""v6.15""}",,,,
c_functions-059,c_functions,_cond_resched,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/sched.h,2073,"{""c_symbol"": ""_cond_resched"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/sched.h"", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/sched.h"", ""line"": 2073, ""params"": ""[]"", ""return_type"": ""static __always_inline int"", ""version_id"": ""v6.19""}",,,,
c_functions-060,c_functions,pci_assign_unassigned_resources,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.14/include/linux/pci.h,1476,"{""c_symbol"": ""pci_assign_unassigned_resources"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.14/include/linux/pci.h"", ""line"": 1476, ""params"": ""[]"", ""return_type"": ""void"", ""version_id"": ""v6.14""}",,,,
c_functions-061,c_functions,vfs_copy_file_range,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.13/include/linux/fs.h,2188,"{""c_symbol"": ""vfs_copy_file_range"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.13/include/linux/fs.h"", ""line"": 2188, ""params"": ""[\""struct file *\"", \""loff_t\"", \""struct file *\"", \""loff_t\"", \""size_t\"", \""unsigned int\""]"", ""return_type"": ""extern ssize_t"", ""version_id"": ""v6.13""}",,,,
c_functions-062,c_functions,cpu_mitigations_off,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/cpu.h,212,"{""c_symbol"": ""cpu_mitigations_off"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/cpu.h"", ""line"": 212, ""params"": ""[]"", ""return_type"": ""extern bool"", ""version_id"": ""v6.18""}",,,,
c_functions-063,c_functions,arch_cpu_probe,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/cpu.h,97,"{""c_symbol"": ""arch_cpu_probe"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/cpu.h"", ""line"": 97, ""params"": ""[\""const char *\"", \""size_t\""]"", ""return_type"": ""extern ssize_t"", ""version_id"": ""v6.19""}",,,,
c_functions-064,c_functions,security_task_kill,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/security.h,1388,"{""c_symbol"": ""security_task_kill"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/security.h"", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/security.h"", ""line"": 1388, ""params"": ""[\""struct task_struct *p\"", \""struct kernel_siginfo *info\"", \""int sig\"", \""const struct cred *cred\""]"", ""return_type"": ""static inline int"", ""version_id"": ""v6.18""}",,,,
c_functions-065,c_functions,phy_do_ioctl,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.8/include/linux/phy.h,1930,"{""c_symbol"": ""phy_do_ioctl"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.8/include/linux/phy.h"", ""line"": 1930, ""params"": ""[\""struct net_device *dev\"", \""struct ifreq *ifr\"", \""int cmd\""]"", ""return_type"": ""int"", ""version_id"": ""v6.8""}",,,,
c_functions-066,c_functions,rust_helper_atomic64_sub_and_test,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/rust/helpers/atomic.c,961,"{""c_symbol"": ""rust_helper_atomic64_sub_and_test"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/rust/helpers/atomic.c"", ""header_file"": """", ""line"": 961, ""params"": ""[\""s64 i\"", \""atomic64_t *v\""]"", ""return_type"": ""__rust_helper bool"", ""version_id"": ""v6.19""}",,,,
c_functions-067,c_functions,queue_limits_start_update,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.17/include/linux/blkdev.h,1064,"{""c_symbol"": ""queue_limits_start_update"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.17/include/linux/blkdev.h"", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.17/include/linux/blkdev.h"", ""line"": 1064, ""params"": ""[\""struct request_queue *q\""]"", ""return_type"": ""static inline struct queue_limits"", ""version_id"": ""v6.17""}",,,,
c_functions-068,c_functions,mdiodev_set_drvdata,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.15/include/linux/mdio.h,84,"{""c_symbol"": ""mdiodev_set_drvdata"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.15/include/linux/mdio.h"", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.15/include/linux/mdio.h"", ""line"": 84, ""params"": ""[\""struct mdio_device *mdio\"", \""void *data\""]"", ""return_type"": ""static inline void"", ""version_id"": ""v6.15""}",,,,
c_functions-069,c_functions,groups_search,/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/cred.h,84,"{""c_symbol"": ""groups_search"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/cred.h"", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/cred.h"", ""line"": 84, ""params"": ""[\""const struct group_info *group_info\"", \""kgid_t grp\""]"", ""return_type"": ""static inline int"", ""version_id"": ""v7.0""}",,,,
c_functions-070,c_functions,rust_helper_lockdep_unregister_key,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.17/rust/helpers/sync.c,10,"{""c_symbol"": ""rust_helper_lockdep_unregister_key"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.17/rust/helpers/sync.c"", ""header_file"": """", ""line"": 10, ""params"": ""[\""struct lock_class_key *k\""]"", ""return_type"": ""void"", ""version_id"": ""v6.17""}",,,,
c_functions-071,c_functions,jump_entry_key,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.13/include/linux/jump_label.h,152,"{""c_symbol"": ""jump_entry_key"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.13/include/linux/jump_label.h"", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.13/include/linux/jump_label.h"", ""line"": 152, ""params"": ""[\""const struct jump_entry *entry\""]"", ""return_type"": ""static inline struct static_key *"", ""version_id"": ""v6.13""}",,,,
c_functions-072,c_functions,cpumask_local_spread,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.16/include/linux/cpumask.h,256,"{""c_symbol"": ""cpumask_local_spread"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.16/include/linux/cpumask.h"", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.16/include/linux/cpumask.h"", ""line"": 256, ""params"": ""[\""unsigned int i\"", \""int node\""]"", ""return_type"": ""static __always_inline unsigned int"", ""version_id"": ""v6.16""}",,,,
c_functions-073,c_functions,inode_state_set_raw,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/fs.h,892,"{""c_symbol"": ""inode_state_set_raw"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/fs.h"", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/fs.h"", ""line"": 892, ""params"": ""[\""struct inode *inode\"", \""enum inode_state_flags_enum flags\""]"", ""return_type"": ""static inline void"", ""version_id"": ""v6.19""}",,,,
c_functions-074,c_functions,devm_bitmap_alloc,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/bitmap.h,142,"{""c_symbol"": ""devm_bitmap_alloc"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/bitmap.h"", ""line"": 142, ""params"": ""[\""struct device *dev\"", \""unsigned int nbits\"", \""gfp_t flags\""]"", ""return_type"": ""unsigned long *"", ""version_id"": ""v6.19""}",,,,
c_functions-075,c_functions,_cond_resched,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.4/include/linux/sched.h,2100,"{""c_symbol"": ""_cond_resched"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.4/include/linux/sched.h"", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.4/include/linux/sched.h"", ""line"": 2100, ""params"": ""[]"", ""return_type"": ""static inline int"", ""version_id"": ""v6.4""}",,,,
c_functions-076,c_functions,request_free_mem_region,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/ioport.h,415,"{""c_symbol"": ""request_free_mem_region"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/ioport.h"", ""line"": 415, ""params"": ""[\""struct resource *base\"", \""unsigned long size\"", \""const char *name\""]"", ""return_type"": ""struct resource *"", ""version_id"": ""v6.18""}",,,,
c_functions-077,c_functions,__generic_file_fsync,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.13/include/linux/fs.h,3482,"{""c_symbol"": ""__generic_file_fsync"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.13/include/linux/fs.h"", ""line"": 3482, ""params"": ""[\""struct file *\"", \""loff_t\"", \""loff_t\"", \""int\""]"", ""return_type"": ""extern int"", ""version_id"": ""v6.13""}",,,,
c_functions-078,c_functions,regulator_suspend_disable,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/regulator/consumer.h,271,"{""c_symbol"": ""regulator_suspend_disable"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.19/include/linux/regulator/consumer.h"", ""line"": 271, ""params"": ""[\""struct regulator_dev *rdev\"", \""suspend_state_t state\""]"", ""return_type"": ""int"", ""version_id"": ""v6.19""}",,,,
c_functions-079,c_functions,insert_inode_locked,/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/fs.h,2964,"{""c_symbol"": ""insert_inode_locked"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/fs.h"", ""line"": 2964, ""params"": ""[\""struct inode *\""]"", ""return_type"": ""extern int"", ""version_id"": ""v7.0""}",,,,
c_functions-080,c_functions,mdio45_probe,/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/mdio.h,157,"{""c_symbol"": ""mdio45_probe"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/mdio.h"", ""line"": 157, ""params"": ""[\""struct mdio_if_info *mdio\"", \""int prtad\""]"", ""return_type"": ""extern int"", ""version_id"": ""v7.0""}",,,,
c_functions-081,c_functions,genphy_c45_ethtool_set_eee,/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/phy.h,2330,"{""c_symbol"": ""genphy_c45_ethtool_set_eee"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/phy.h"", ""line"": 2330, ""params"": ""[\""struct phy_device *phydev\"", \""struct ethtool_keee *data\""]"", ""return_type"": ""int"", ""version_id"": ""v7.0""}",,,,
c_functions-082,c_functions,unregister_pidns_sysctls,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.15/include/linux/pid_namespace.h,127,"{""c_symbol"": ""unregister_pidns_sysctls"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.15/include/linux/pid_namespace.h"", ""line"": 127, ""params"": ""[\""struct pid_namespace *pidns\""]"", ""return_type"": ""void"", ""version_id"": ""v6.15""}",,,,
c_functions-083,c_functions,phy_print_status,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.8/include/linux/phy.h,1935,"{""c_symbol"": ""phy_print_status"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.8/include/linux/phy.h"", ""line"": 1935, ""params"": ""[\""struct phy_device *phydev\""]"", ""return_type"": ""void"", ""version_id"": ""v6.8""}",,,,
c_functions-084,c_functions,dma_alloc_attrs,/home/nya/workspace/bind-drift/.binddrift/worktrees/HEAD_9207d47f966b/include/linux/dma-mapping.h,181,"{""c_symbol"": ""dma_alloc_attrs"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/HEAD_9207d47f966b/include/linux/dma-mapping.h"", ""line"": 181, ""params"": ""[\""struct device *dev\"", \""size_t size\"", \""dma_addr_t *dma_handle\"", \""gfp_t flag\"", \""unsigned long attrs\""]"", ""return_type"": ""void *"", ""version_id"": ""HEAD_9207d47f966b""}",,,,
c_functions-085,c_functions,security_inode_link,/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/security.h,410,"{""c_symbol"": ""security_inode_link"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/security.h"", ""line"": 410, ""params"": ""[\""struct dentry *old_dentry\"", \""struct inode *dir\"", \""struct dentry *new_dentry\""]"", ""return_type"": ""int"", ""version_id"": ""v7.0""}",,,,
c_functions-086,c_functions,fwnode_property_read_string,/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/property.h,76,"{""c_symbol"": ""fwnode_property_read_string"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/property.h"", ""line"": 76, ""params"": ""[\""const struct fwnode_handle *fwnode\"", \""const char *propname\"", \""const char **val\""]"", ""return_type"": ""int"", ""version_id"": ""v7.0""}",,,,
c_functions-087,c_functions,security_socket_recvmsg,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.17/include/linux/security.h,1652,"{""c_symbol"": ""security_socket_recvmsg"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.17/include/linux/security.h"", ""line"": 1652, ""params"": ""[\""struct socket *sock\"", \""struct msghdr *msg\"", \""int size\"", \""int flags\""]"", ""return_type"": ""int"", ""version_id"": ""v6.17""}",,,,
c_functions-088,c_functions,clk_unprepare,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/clk.h,360,"{""c_symbol"": ""clk_unprepare"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/clk.h"", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/clk.h"", ""line"": 360, ""params"": ""[\""struct clk *clk\""]"", ""return_type"": ""static inline void"", ""version_id"": ""v6.18""}",,,,
c_functions-089,c_functions,schedule_timeout_killable,/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/sched.h,334,"{""c_symbol"": ""schedule_timeout_killable"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v7.0/include/linux/sched.h"", ""line"": 334, ""params"": ""[\""long timeout\""]"", ""return_type"": ""extern long"", ""version_id"": ""v7.0""}",,,,
c_functions-090,c_functions,disk_live,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.17/include/linux/blkdev.h,1783,"{""c_symbol"": ""disk_live"", ""definition_file"": """", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.17/include/linux/blkdev.h"", ""line"": 1783, ""params"": ""[\""struct gendisk *disk\""]"", ""return_type"": ""bool"", ""version_id"": ""v6.17""}",,,,
c_functions-091,c_functions,security_path_chmod,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.15/include/linux/security.h,2104,"{""c_symbol"": ""security_path_chmod"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.15/include/linux/security.h"", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.15/include/linux/security.h"", ""line"": 2104, ""params"": ""[\""const struct path *path\"", \""umode_t mode\""]"", ""return_type"": ""static inline int"", ""version_id"": ""v6.15""}",,,,
c_functions-092,c_functions,security_inode_free,/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/security.h,862,"{""c_symbol"": ""security_inode_free"", ""definition_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/security.h"", ""header_file"": ""/home/nya/workspace/bind-drift/.binddrift/worktrees/v6.18/include/linux/security.h"", ""line"": 862, ""params"": ""[\""struct inode *inode\""]"", ""return_type"": ""static inline void"", ""version_id"": ""v6.18""}",,,,
